% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.469125164e+06 +1.469125164e+06 +1.469274314e+06 +1.469274314e+06
5 +7.578015198e+05 +7.578015198e+05 +7.579506698e+05 +7.579506698e+05
15 +5.294456116e+05 +5.294456116e+05 +5.295947616e+05 +5.295947616e+05
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.899610822e+06 +1.899610822e+06 +1.898610822e+06 +1.898610822e+06
2 +1.428447091e+06 +1.428447091e+06 +1.427447091e+06 +1.427447091e+06
5 +9.824392232e+05 +9.824392232e+05 +9.814392232e+05 +9.814392232e+05
71 +5.499811325e+05 +5.499811325e+05 +5.489811325e+05 +5.489811325e+05
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.616542401e+06 +1.616542401e+06 +1.616641021e+06 +1.616641021e+06
2 +1.265449975e+06 +1.265449975e+06 +1.265548595e+06 +1.265548595e+06
8 +2.663165571e+05 +2.663165571e+05 +2.664151771e+05 +2.664151771e+05
% function evaluation | noise-free fitness - Fopt (-4.715000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.443841026e+06 +1.443841026e+06 +1.443793876e+06 +1.443793876e+06
4 +8.792603152e+05 +8.792603152e+05 +8.792131652e+05 +8.792131652e+05
29 +5.961045815e+05 +5.961045815e+05 +5.960574315e+05 +5.960574315e+05
306 +3.810158063e+05 +3.810158063e+05 +3.809686563e+05 +3.809686563e+05
% function evaluation | noise-free fitness - Fopt (3.752000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.567206339e+06 +1.567206339e+06 +1.567243859e+06 +1.567243859e+06
2 +8.729561427e+05 +8.729561427e+05 +8.729936627e+05 +8.729936627e+05
29 +5.267695694e+05 +5.267695694e+05 +5.268070894e+05 +5.268070894e+05
39 +3.827805612e+05 +3.827805612e+05 +3.828180812e+05 +3.828180812e+05
% function evaluation | noise-free fitness - Fopt (-2.980000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.015051145e+06 +2.015051145e+06 +2.015021345e+06 +2.015021345e+06
2 +6.368023270e+05 +6.368023270e+05 +6.367725270e+05 +6.367725270e+05
35 +5.619377740e+05 +5.619377740e+05 +5.619079740e+05 +5.619079740e+05
% function evaluation | noise-free fitness - Fopt (8.140000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.852070203e+05 +7.852070203e+05 +7.852884203e+05 +7.852884203e+05
72 +5.725597176e+05 +5.725597176e+05 +5.726411176e+05 +5.726411176e+05
% function evaluation | noise-free fitness - Fopt (-1.835000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.404019494e+06 +1.404019494e+06 +1.404001144e+06 +1.404001144e+06
5 +9.899986317e+05 +9.899986317e+05 +9.899802817e+05 +9.899802817e+05
18 +5.631505743e+05 +5.631505743e+05 +5.631322243e+05 +5.631322243e+05
232 +3.534756787e+05 +3.534756787e+05 +3.534573287e+05 +3.534573287e+05
% function evaluation | noise-free fitness - Fopt (-9.987000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.206441745e+06 +1.206441745e+06 +1.206341875e+06 +1.206341875e+06
2 +7.974050462e+05 +7.974050462e+05 +7.973051762e+05 +7.973051762e+05
6 +5.113278132e+05 +5.113278132e+05 +5.112279432e+05 +5.112279432e+05
8 +3.800971666e+05 +3.800971666e+05 +3.799972966e+05 +3.799972966e+05
% function evaluation | noise-free fitness - Fopt (7.680000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.538126170e+06 +1.538126170e+06 +1.538133850e+06 +1.538133850e+06
5 +9.085641948e+05 +9.085641948e+05 +9.085718748e+05 +9.085718748e+05
40 +4.857756448e+05 +4.857756448e+05 +4.857833248e+05 +4.857833248e+05
128 +3.576414499e+05 +3.576414499e+05 +3.576491299e+05 +3.576491299e+05
% function evaluation | noise-free fitness - Fopt (-1.809300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.112294739e+05 +8.112294739e+05 +8.110485439e+05 +8.110485439e+05
32 +4.236121373e+05 +4.236121373e+05 +4.234312073e+05 +4.234312073e+05
257 +3.891183708e+05 +3.891183708e+05 +3.889374408e+05 +3.889374408e+05
% function evaluation | noise-free fitness - Fopt (-3.674000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.158681531e+06 +1.158681531e+06 +1.158644791e+06 +1.158644791e+06
17 +9.195191611e+05 +9.195191611e+05 +9.194824211e+05 +9.194824211e+05
