% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.865845347e+05 +3.865845347e+05 +3.860380347e+05 +3.860380347e+05
8 +2.411967723e+05 +2.411967723e+05 +2.406502723e+05 +2.406502723e+05
14 +1.414424794e+05 +1.414424794e+05 +1.408959794e+05 +1.408959794e+05
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.963426399e+05 +3.963426399e+05 +3.973426399e+05 +3.973426399e+05
22 +2.488662513e+05 +2.488662513e+05 +2.498662513e+05 +2.498662513e+05
176 +1.553162280e+05 +1.553162280e+05 +1.563162280e+05 +1.563162280e+05
% function evaluation | noise-free fitness - Fopt (2.083800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.338626009e+05 +3.338626009e+05 +3.340709809e+05 +3.340709809e+05
8 +2.487462465e+05 +2.487462465e+05 +2.489546265e+05 +2.489546265e+05
175 +1.066290395e+05 +1.066290395e+05 +1.068374195e+05 +1.068374195e+05
% function evaluation | noise-free fitness - Fopt (-1.449600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.966921297e+05 +1.966921297e+05 +1.965471697e+05 +1.965471697e+05
34 +1.286694216e+05 +1.286694216e+05 +1.285244616e+05 +1.285244616e+05
% function evaluation | noise-free fitness - Fopt (-6.300000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.787099657e+05 +4.787099657e+05 +4.787036657e+05 +4.787036657e+05
3 +1.397430260e+05 +1.397430260e+05 +1.397367260e+05 +1.397367260e+05
159 +9.011400078e+04 +9.011400078e+04 +9.010770078e+04 +9.010770078e+04
% function evaluation | noise-free fitness - Fopt (-3.790000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.919500358e+05 +3.919500358e+05 +3.919462458e+05 +3.919462458e+05
3 +2.484977615e+05 +2.484977615e+05 +2.484939715e+05 +2.484939715e+05
28 +1.558197940e+05 +1.558197940e+05 +1.558160040e+05 +1.558160040e+05
256 +9.831123180e+04 +9.831123180e+04 +9.830744180e+04 +9.830744180e+04
% function evaluation | noise-free fitness - Fopt (-5.675000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.322875028e+05 +4.322875028e+05 +4.322307528e+05 +4.322307528e+05
