% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.705921303e+04 +4.705921303e+04 +4.718304303e+04 +4.718304303e+04 -4.1906e+00 +2.7223e+00 +2.3246e+00
2 +5.837023066e+03 +5.837023066e+03 +5.960853066e+03 +5.960853066e+03 +4.7382e-01 +6.5571e-01 +2.1518e+00
5 +2.039173821e+03 +2.039173821e+03 +2.163003821e+03 +2.163003821e+03 +1.8841e+00 -1.7048e+00 -2.1487e+00
9 +1.433334573e+03 +1.433334573e+03 +1.557164573e+03 +1.557164573e+03 -2.6060e+00 +2.5769e-01 +1.0241e+00
15 +1.065304656e+02 +1.065304656e+02 +2.303604656e+02 +2.303604656e+02 +1.2728e-01 +6.8194e-01 -3.0675e-01
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.908029031e+03 +2.908029031e+03 +2.955539031e+03 +2.955539031e+03 +1.5012e+00 +1.5966e+00 -2.7789e+00
9 +1.114698099e+03 +1.114698099e+03 +1.162208099e+03 +1.162208099e+03 +4.3213e-01 +4.9243e+00 +1.7579e+00
20 +7.166138956e+02 +7.166138956e+02 +7.641238956e+02 +7.641238956e+02 -7.1281e-01 -3.0652e+00 -1.0795e+00
25 +5.245622463e+02 +5.245622463e+02 +5.720722463e+02 +5.720722463e+02 -2.9474e-01 +2.3184e+00 -2.2863e+00
% function evaluation | noise-free fitness - Fopt (5.534000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.693595138e+03 +7.693595138e+03 +7.748935138e+03 +7.748935138e+03 +4.6019e+00 +1.8117e+00 -2.7886e+00
6 +9.604457755e+02 +9.604457755e+02 +1.015785776e+03 +1.015785776e+03 +1.5850e+00 +1.7604e+00 -1.0820e+00
% function evaluation | noise-free fitness - Fopt (-9.033000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.696515380e+04 +3.696515380e+04 +3.687482380e+04 +3.687482380e+04 -3.7269e+00 +8.5622e-01 -1.7609e+00
2 +1.978906045e+04 +1.978906045e+04 +1.969873045e+04 +1.969873045e+04 +4.6657e-01 -2.4587e+00 -3.4808e+00
4 +2.458473981e+02 +2.458473981e+02 +1.555173981e+02 +1.555173981e+02 +9.4231e-01 +1.3368e+00 -1.2067e+00
23 +1.353395234e+02 +1.353395234e+02 +4.500952344e+01 +4.500952344e+01 +1.1126e+00 +5.4716e-01 -2.8292e-01
% function evaluation | noise-free fitness - Fopt (6.561000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.528059877e+04 +8.528059877e+04 +8.534620877e+04 +8.534620877e+04 -1.4321e+00 -1.0441e+00 +4.7519e+00
2 +7.513750589e+03 +7.513750589e+03 +7.579360589e+03 +7.579360589e+03 +1.8570e-01 +1.9901e+00 +2.8790e+00
4 +7.794931317e+02 +7.794931317e+02 +8.451031317e+02 +8.451031317e+02 -2.0012e+00 +7.2155e-02 -1.2868e+00
12 +3.848077654e+02 +3.848077654e+02 +4.504177654e+02 +4.504177654e+02 +1.1059e+00 -1.4946e+00 -1.3517e+00
% function evaluation | noise-free fitness - Fopt (-1.536000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.344302840e+04 +1.344302840e+04 +1.342766840e+04 +1.342766840e+04 +3.7683e+00 +4.3146e+00 -4.3739e+00
2 +4.933241077e+02 +4.933241077e+02 +4.779641077e+02 +4.779641077e+02 +2.6422e-01 -3.2289e-01 -1.0830e+00
