% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.942140308e+04 +3.942140308e+04 +3.936646308e+04 +3.936646308e+04 +3.0535e+00 -2.8574e+00 -3.2960e+00
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.440469214e+07 +2.440469214e+07 +2.440475127e+07 +2.440475127e+07 -3.1676e+00 -3.7062e+00 -1.6178e-01
3 +1.358992114e+05 +1.358992114e+05 +1.359583414e+05 +1.359583414e+05 +9.5600e-01 -5.8600e-01 +1.8481e-01
28 +1.969421441e+04 +1.969421441e+04 +1.975334441e+04 +1.975334441e+04 -3.9785e+00 +3.9738e+00 -4.5970e+00
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.192667124e+07 +6.192667124e+07 +6.192617971e+07 +6.192617971e+07 +1.2801e+00 +1.7683e+00 +4.6493e+00
2 +2.798502114e+07 +2.798502114e+07 +2.798452961e+07 +2.798452961e+07 +1.0303e+00 -1.1001e+00 +3.3938e+00
3 +1.972795897e+06 +1.972795897e+06 +1.972304367e+06 +1.972304367e+06 -6.0828e-01 -2.0487e+00 -3.7174e+00
10 +8.512627544e+05 +8.512627544e+05 +8.507712244e+05 +8.507712244e+05 -2.0323e+00 -4.0677e+00 -1.2586e+00
22 +4.393602078e+04 +4.393602078e+04 +4.344449078e+04 +4.344449078e+04 +1.0600e-01 -7.3661e-01 -3.4652e+00
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.597317417e+06 +1.597317417e+06 +1.597147217e+06 +1.597147217e+06 +9.2993e-01 -2.7513e+00 -2.0465e+00
5 +2.467727572e+05 +2.467727572e+05 +2.466025572e+05 +2.466025572e+05 +1.2292e-01 -2.5290e+00 -2.7800e+00
26 +1.214405343e+05 +1.214405343e+05 +1.212703343e+05 +1.212703343e+05 +1.6068e-01 -2.9763e+00 -2.5626e+00
