% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.813772711e+02 +1.813772711e+02 +1.644372711e+02 +1.644372711e+02 -2.0833e+00 +2.6476e+00 +2.8509e+00
2 +2.257279221e+01 +2.257279221e+01 +5.632792212e+00 +5.632792212e+00 -1.7434e+00 -3.0402e+00 +3.9963e+00
3 +1.305176419e+01 +1.305176419e+01 -3.888235809e+00 -3.888235809e+00 +3.5560e+00 +3.2905e+00 +3.0032e-01
14 +4.112269913e+00 +4.112269913e+00 -1.282773009e+01 -1.282773009e+01 +1.9250e+00 +5.4300e-01 -4.7988e-01
22 +3.887014253e+00 +3.887014253e+00 -1.305298575e+01 -1.305298575e+01 +1.8417e+00 +5.8357e-01 -5.1645e-01
118 +2.030184501e+00 +2.030184501e+00 -1.490981550e+01 -1.490981550e+01 +3.8149e+00 +3.0511e+00 -1.2315e+00
129 +1.436330712e+00 +1.436330712e+00 -1.550366929e+01 -1.550366929e+01 +3.6753e+00 +3.2072e+00 -1.1789e+00
1583 +8.740332387e-01 +8.740332387e-01 -1.606596676e+01 -1.606596676e+01 +2.7795e+00 +1.8986e+00 -7.6671e-01
2236 +6.260877110e-01 +6.260877110e-01 -1.631391229e+01 -1.631391229e+01 +2.8417e+00 +1.7870e+00 -8.0039e-01
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.016856819e+01 +3.016856819e+01 +4.897856819e+01 +4.897856819e+01 +3.8579e+00 +2.6871e+00 +2.1127e+00
3 +1.220941211e+01 +1.220941211e+01 +3.101941211e+01 +3.101941211e+01 +1.4039e+00 -3.8022e+00 -2.1701e-03
4 +7.637626778e+00 +7.637626778e+00 +2.644762678e+01 +2.644762678e+01 -2.9643e+00 +3.2780e+00 -3.0563e+00
6 +5.862021496e+00 +5.862021496e+00 +2.467202150e+01 +2.467202150e+01 +2.9407e+00 +1.0194e+00 -2.0491e-01
