% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.899449464e+07 +2.899449464e+07 +2.899428476e+07 +2.899428476e+07
2 +1.629873272e+07 +1.629873272e+07 +1.629852284e+07 +1.629852284e+07
13 +1.279369381e+07 +1.279369381e+07 +1.279348393e+07 +1.279348393e+07
201 +8.766027087e+06 +8.766027087e+06 +8.765817207e+06 +8.765817207e+06
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.443619971e+07 +3.443619971e+07 +3.443610762e+07 +3.443610762e+07
2 +2.396253376e+07 +2.396253376e+07 +2.396244167e+07 +2.396244167e+07
42 +1.548726226e+07 +1.548726226e+07 +1.548717017e+07 +1.548717017e+07
191 +7.349012201e+06 +7.349012201e+06 +7.348920111e+06 +7.348920111e+06
% function evaluation | noise-free fitness - Fopt (-8.789000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.519740196e+07 +3.519740196e+07 +3.519731407e+07 +3.519731407e+07
5 +2.124030342e+07 +2.124030342e+07 +2.124021553e+07 +2.124021553e+07
13 +1.067130753e+07 +1.067130753e+07 +1.067121964e+07 +1.067121964e+07
% function evaluation | noise-free fitness - Fopt (3.201900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.449652796e+07 +2.449652796e+07 +2.449684815e+07 +2.449684815e+07
33 +1.576991416e+07 +1.576991416e+07 +1.577023435e+07 +1.577023435e+07
75 +9.070015696e+06 +9.070015696e+06 +9.070335886e+06 +9.070335886e+06
% function evaluation | noise-free fitness - Fopt (-1.042400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.703783070e+07 +3.703783070e+07 +3.703772646e+07 +3.703772646e+07
3 +1.980832062e+07 +1.980832062e+07 +1.980821638e+07 +1.980821638e+07
7 +1.177494229e+07 +1.177494229e+07 +1.177483805e+07 +1.177483805e+07
215 +8.052067959e+06 +8.052067959e+06 +8.051963719e+06 +8.051963719e+06
335 +5.007583603e+06 +5.007583603e+06 +5.007479363e+06 +5.007479363e+06
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.864856578e+07 +6.864856578e+07 +6.864756578e+07 +6.864756578e+07
3 +6.050073065e+07 +6.050073065e+07 +6.049973065e+07 +6.049973065e+07
6 +2.958165336e+07 +2.958165336e+07 +2.958065336e+07 +2.958065336e+07
28 +2.066320087e+07 +2.066320087e+07 +2.066220087e+07 +2.066220087e+07
50 +1.348787734e+07 +1.348787734e+07 +1.348687734e+07 +1.348687734e+07
345 +8.327506737e+06 +8.327506737e+06 +8.326506737e+06 +8.326506737e+06
% function evaluation | noise-free fitness - Fopt (-3.629000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.680178539e+07 +4.680178539e+07 +4.680174910e+07 +4.680174910e+07
9 +2.332377841e+07 +2.332377841e+07 +2.332374212e+07 +2.332374212e+07
14 +1.544445694e+07 +1.544445694e+07 +1.544442065e+07 +1.544442065e+07
151 +9.792290650e+06 +9.792290650e+06 +9.792254360e+06 +9.792254360e+06
% function evaluation | noise-free fitness - Fopt (-4.840000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.408082583e+07 +3.408082583e+07 +3.408077743e+07 +3.408077743e+07
2 +8.356739178e+06 +8.356739178e+06 +8.356690778e+06 +8.356690778e+06
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.946333749e+07 +4.946333749e+07 +4.946433749e+07 +4.946433749e+07
2 +3.248927797e+07 +3.248927797e+07 +3.249027797e+07 +3.249027797e+07
8 +8.900446799e+06 +8.900446799e+06 +8.901446799e+06 +8.901446799e+06
% function evaluation | noise-free fitness - Fopt (3.261100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.959418622e+07 +6.959418622e+07 +6.959451233e+07 +6.959451233e+07
2 +5.242131859e+07 +5.242131859e+07 +5.242164470e+07 +5.242164470e+07
6 +2.974789640e+07 +2.974789640e+07 +2.974822251e+07 +2.974822251e+07
8 +1.740964477e+07 +1.740964477e+07 +1.740997088e+07 +1.740997088e+07
41 +8.867365010e+06 +8.867365010e+06 +8.867691120e+06 +8.867691120e+06
% function evaluation | noise-free fitness - Fopt (-4.682000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.007880118e+07 +2.007880118e+07 +2.007875436e+07 +2.007875436e+07
21 +1.555785440e+07 +1.555785440e+07 +1.555780758e+07 +1.555780758e+07
