% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.201346734e+06 +8.201346734e+06 +8.201136854e+06 +8.201136854e+06 -4.5976e+00 +4.6278e+00 -3.1643e+00 +2.3044e+00 +4.6359e+00
2 +5.323025463e+06 +5.323025463e+06 +5.322815583e+06 +5.322815583e+06 +4.5777e+00 -8.5956e-01 -2.1139e-01 -3.4066e+00 -3.0167e-01
4 +5.115044515e+05 +5.115044515e+05 +5.112945715e+05 +5.112945715e+05 +2.8309e+00 +2.6641e-01 -2.2210e-01 +2.8702e+00 +2.4700e+00
10 +3.292233537e+05 +3.292233537e+05 +3.290134737e+05 +3.290134737e+05 -3.2536e+00 -4.5748e+00 -2.4139e+00 +3.9746e+00 +1.3104e+00
22 +3.355869119e+04 +3.355869119e+04 +3.334881119e+04 +3.334881119e+04 +2.8129e+00 -3.2207e+00 +3.4175e+00 +2.2933e+00 +1.6127e+00
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.401359377e+07 +2.401359377e+07 +2.401350168e+07 +2.401350168e+07 +1.8446e+00 +3.5736e+00 -1.4898e+00 -2.7545e+00 +4.8296e+00
2 +1.430094309e+07 +1.430094309e+07 +1.430085100e+07 +1.430085100e+07 +3.3289e+00 -1.7509e+00 +9.3283e-01 -1.9510e+00 -3.8959e+00
4 +1.569314152e+06 +1.569314152e+06 +1.569222062e+06 +1.569222062e+06 -1.6694e+00 -6.6403e-01 -3.7927e+00 -2.7234e+00 +1.0143e+00
7 +5.096329329e+05 +5.096329329e+05 +5.095408429e+05 +5.095408429e+05 -1.5065e-01 -3.5446e+00 +6.5460e-01 -4.1653e+00 -7.5254e-01
12 +2.324306387e+05 +2.324306387e+05 +2.323385487e+05 +2.323385487e+05 -2.0940e+00 -1.0044e+00 -1.1290e-02 -4.2735e+00 +1.1311e-01
37 +1.189277743e+05 +1.189277743e+05 +1.188356843e+05 +1.188356843e+05 -4.7106e+00 +9.9380e-01 -2.2100e+00 -2.6726e-01 -3.3205e-01
% function evaluation | noise-free fitness - Fopt (-8.789000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.152016264e+06 +1.152016264e+06 +1.151928374e+06 +1.151928374e+06 -1.4173e+00 -4.9213e-01 +4.5737e+00 -3.2722e-01 -4.1011e+00
4 +5.526522586e+05 +5.526522586e+05 +5.525643686e+05 +5.525643686e+05 -3.8095e+00 +4.2571e+00 +4.9765e+00 -3.8828e+00 -2.4791e+00
8 +3.051742676e+05 +3.051742676e+05 +3.050863776e+05 +3.050863776e+05 -3.1429e+00 -2.1761e+00 -4.1877e+00 -2.8398e+00 -3.6083e+00
19 +1.324209069e+05 +1.324209069e+05 +1.323330169e+05 +1.323330169e+05 -3.9933e+00 -3.1300e+00 +7.3403e-01 -2.8771e+00 -2.7481e+00
47 +9.691743337e+04 +9.691743337e+04 +9.682954337e+04 +9.682954337e+04 +1.2518e+00 -6.3168e-01 +4.0128e+00 -1.4015e+00 -2.8158e+00
% function evaluation | noise-free fitness - Fopt (3.201900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.804843474e+06 +8.804843474e+06 +8.805163664e+06 +8.805163664e+06 +3.2003e+00 +4.3741e-02 +1.1178e-01 -1.5530e+00 -4.5312e-01
2 +2.049946505e+06 +2.049946505e+06 +2.050266695e+06 +2.050266695e+06 -4.8007e+00 +2.9936e+00 +2.3275e+00 -3.1965e-01 -2.0126e+00
8 +3.141933490e+05 +3.141933490e+05 +3.145135390e+05 +3.145135390e+05 -2.7783e+00 -5.1508e-01 +3.6743e+00 -2.8671e-01 -4.0433e+00
19 +1.449124989e+05 +1.449124989e+05 +1.452326889e+05 +1.452326889e+05 -2.7947e-01 +2.9627e+00 -1.5322e+00 -2.3819e+00 -3.2483e+00
% function evaluation | noise-free fitness - Fopt (-1.042400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.856428328e+06 +7.856428328e+06 +7.856324088e+06 +7.856324088e+06 +2.2058e+00 +2.0795e-01 -3.7498e+00 -1.9200e+00 +2.6687e+00
3 +1.658427734e+05 +1.658427734e+05 +1.657385334e+05 +1.657385334e+05 +1.9868e+00 -4.2808e+00 +1.9018e+00 +5.2526e-01 -4.1038e-01
9 +1.139531266e+05 +1.139531266e+05 +1.138488866e+05 +1.138488866e+05 -2.9785e+00 -4.0215e+00 +9.8484e-01 -2.2205e+00 -1.5550e-01
15 +1.669207883e+04 +1.669207883e+04 +1.658783883e+04 +1.658783883e+04 -3.0774e+00 +3.4072e-01 +2.6284e+00 +6.4667e-02 -1.1096e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.436576707e+06 +3.436576707e+06 +3.435576707e+06 +3.435576707e+06 -5.1256e-01 -2.5942e+00 +1.9505e+00 +1.0380e+00 -1.1577e+00
4 +6.667301700e+05 +6.667301700e+05 +6.657301700e+05 +6.657301700e+05 -2.8703e+00 -1.8727e+00 -4.6394e+00 -2.1919e+00 +1.4097e+00
25 +4.341373001e+05 +4.341373001e+05 +4.331373001e+05 +4.331373001e+05 +1.3354e+00 +4.8214e+00 -3.1828e+00 -4.4856e+00 +8.1705e-01
29 +1.433330701e+05 +1.433330701e+05 +1.423330701e+05 +1.423330701e+05 +1.1784e+00 +2.2119e+00 +1.4021e+00 -5.3248e-01 +8.9446e-01
% function evaluation | noise-free fitness - Fopt (-3.629000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.621524684e+07 +4.621524684e+07 +4.621521055e+07 +4.621521055e+07 +1.7658e+00 -1.5243e+00 +2.6031e-01 -2.3401e+00 +2.8151e+00
5 +1.512291266e+06 +1.512291266e+06 +1.512254976e+06 +1.512254976e+06 +2.3671e+00 +2.3341e+00 -4.9225e+00 +1.1170e+00 -2.7521e+00
11 +1.565849850e+05 +1.565849850e+05 +1.565486950e+05 +1.565486950e+05 -1.4507e+00 -2.8599e+00 +3.6211e+00 -1.0670e+00 -3.5238e+00
