% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.472762331e+05 +3.472762331e+05 +3.470663531e+05 +3.470663531e+05 +3.8276e+00 -2.5357e+00 +2.9267e+00
18 +6.385061313e+04 +6.385061313e+04 +6.364073313e+04 +6.364073313e+04 -2.2329e+00 -1.7795e+00 +3.3108e+00
23 +3.962587324e+04 +3.962587324e+04 +3.941599324e+04 +3.941599324e+04 -2.3091e+00 -1.8049e+00 +3.3757e+00
56 +2.169507971e+04 +2.169507971e+04 +2.148519971e+04 +2.148519971e+04 +1.9139e+00 +3.2942e+00 +3.6652e+00
60 +9.909820780e+03 +9.909820780e+03 +9.699940780e+03 +9.699940780e+03 -1.1339e+00 +1.9584e+00 +3.6417e+00
87 +4.072547071e+03 +4.072547071e+03 +3.862667071e+03 +3.862667071e+03 +6.0275e-01 -1.5350e+00 +3.5607e+00
99 +3.446350779e+03 +3.446350779e+03 +3.236470779e+03 +3.236470779e+03 -1.1360e+00 +1.9200e+00 +3.5939e+00
201 +2.032185421e+03 +2.032185421e+03 +1.822305421e+03 +1.822305421e+03 -1.1233e+00 +1.8836e+00 +3.5533e+00
204 +2.828385254e+02 +2.828385254e+02 +7.295852545e+01 +7.295852545e+01 +1.0486e+00 +2.2491e-01 +3.5395e+00
344 +1.524089540e+02 +1.524089540e+02 -5.747104601e+01 -5.747104601e+01 +1.1136e+00 +1.5406e-01 +3.5457e+00
470 +4.345284291e+01 +4.345284291e+01 -1.664271571e+02 -1.664271571e+02 +9.4556e-01 +3.4910e-01 +3.5606e+00
606 +1.485119900e+01 +1.485119900e+01 -1.950288010e+02 -1.950288010e+02 +9.5818e-01 +3.5152e-01 +3.5518e+00
857 +8.483664421e+00 +8.483664421e+00 -2.013963356e+02 -2.013963356e+02 +9.8492e-01 +3.7836e-01 +3.5522e+00
1124 +1.622916013e+00 +1.622916013e+00 -2.082570840e+02 -2.082570840e+02 +9.3775e-01 +4.1180e-01 +3.5541e+00
4005 +1.120199903e+00 +1.120199903e+00 -2.087598001e+02 -2.087598001e+02 +1.5168e+00 +4.8047e-01 +3.5547e+00
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.766269623e+05 +5.766269623e+05 +5.765348723e+05 +5.765348723e+05 -2.6383e+00 +9.6939e-01 +9.2405e-01
12 +5.247235996e+03 +5.247235996e+03 +5.155145996e+03 +5.155145996e+03 +2.4914e+00 +3.3801e+00 +1.6521e-01
26 +1.015227350e+03 +1.015227350e+03 +9.231373499e+02 +9.231373499e+02 +2.4731e+00 +3.3061e+00 +6.7337e-02
32 +5.613873840e+02 +5.613873840e+02 +4.692973840e+02 +4.692973840e+02 +2.5318e+00 +3.3050e+00 +8.1426e-02
38 +1.711909429e+02 +1.711909429e+02 +7.910094286e+01 +7.910094286e+01 +3.1449e+00 +2.9596e+00 +9.7430e-02
