% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.685725413e+02 +6.685725413e+02 +6.516325413e+02 +6.516325413e+02 -3.4397e+00 +2.4841e+00 -1.3705e+00 +1.1822e+00 +2.1864e+00
2 +8.977284572e+01 +8.977284572e+01 +7.283284572e+01 +7.283284572e+01 +1.0710e+00 +3.1867e+00 +6.8106e-01 -2.6095e+00 -1.2474e+00
4 +4.924306025e+01 +4.924306025e+01 +3.230306025e+01 +3.230306025e+01 +1.1928e+00 +3.9703e+00 -1.3690e+00 +3.3058e+00 -3.4664e+00
5 +1.985185990e+01 +1.985185990e+01 +2.911859901e+00 +2.911859901e+00 +2.1149e+00 +6.5026e-01 -1.2904e+00 +1.6485e+00 -4.5123e-01
21 +1.258657375e+01 +1.258657375e+01 -4.353426247e+00 -4.353426247e+00 +3.4182e+00 +9.2582e-01 -9.4493e-01 +3.4550e+00 -8.3912e-01
151 +9.396041395e+00 +9.396041395e+00 -7.543958605e+00 -7.543958605e+00 +3.3822e+00 +9.3870e-01 -7.6900e-01 +3.6781e+00 -7.0923e-01
984 +6.075698393e+00 +6.075698393e+00 -1.086430161e+01 -1.086430161e+01 +2.5156e+00 +2.5201e+00 -1.9959e+00 +1.0431e+00 +1.7024e+00
1721 +3.501747633e+00 +3.501747633e+00 -1.343825237e+01 -1.343825237e+01 +2.7352e+00 +2.5541e+00 -2.2249e+00 +1.3355e+00 +1.7447e+00
2627 +2.101907657e+00 +2.101907657e+00 -1.483809234e+01 -1.483809234e+01 +3.1189e+00 +2.6704e+00 -1.8388e+00 +1.4118e+00 +1.4980e+00
3226 +1.584815189e+00 +1.584815189e+00 -1.535518481e+01 -1.535518481e+01 +3.3338e+00 +2.7051e+00 -1.6975e+00 +1.4170e+00 +1.3793e+00
3614 +8.954169721e-01 +8.954169721e-01 -1.604458303e+01 -1.604458303e+01 +3.1962e+00 +2.6565e+00 -1.7168e+00 +1.5118e+00 +1.3530e+00
4601 +5.871597961e-01 +5.871597961e-01 -1.635284020e+01 -1.635284020e+01 +3.2190e+00 +2.8284e+00 -1.6267e+00 +1.4054e+00 +1.3515e+00
5644 +3.509550128e-01 +3.509550128e-01 -1.658904499e+01 -1.658904499e+01 +3.5803e+00 +2.5647e+00 -1.5128e+00 +1.5170e+00 +1.3172e+00
6635 +1.544049757e-01 +1.544049757e-01 -1.678559502e+01 -1.678559502e+01 +3.4535e+00 +2.4432e+00 -1.6458e+00 +1.5721e+00 +1.3559e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.925501689e+01 +4.925501689e+01 +6.806501689e+01 +6.806501689e+01 -3.3396e+00 +1.3221e+00 -1.4489e+00 +3.5183e+00 +2.7727e+00
3 +3.832671151e+01 +3.832671151e+01 +5.713671151e+01 +5.713671151e+01 +7.8532e-01 +1.7897e+00 -5.7489e-01 -2.9953e+00 +4.2821e-01
28 +2.470090829e+01 +2.470090829e+01 +4.351090829e+01 +4.351090829e+01 -7.4145e-01 +4.9435e-01 +1.2721e-02 -2.5105e+00 +3.6234e+00
209 +1.500141632e+01 +1.500141632e+01 +3.381141632e+01 +3.381141632e+01 +2.0482e+00 +1.6129e+00 -1.8861e+00 +1.4547e+00 +1.8965e+00
