% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.162088246e+04 +6.162088246e+04 +6.177003246e+04 +6.177003246e+04 +3.9731e+00 -9.0765e-01 -7.8265e-01
3 +1.178776384e+04 +1.178776384e+04 +1.193691384e+04 +1.193691384e+04 +2.3725e+00 +7.1416e-01 -1.5751e+00
9 +1.556439331e+02 +1.556439331e+02 +3.047939331e+02 +3.047939331e+02 -1.1808e+00 -2.2610e-01 -1.8921e-01
129 +7.172462633e+01 +7.172462633e+01 +2.208746263e+02 +2.208746263e+02 -1.4120e+00 -1.0056e+00 -1.6463e+00
221 +2.877970158e+01 +2.877970158e+01 +1.779297016e+02 +1.779297016e+02 -3.2651e-02 -8.5593e-01 -6.5440e-01
351 +1.997888823e+01 +1.997888823e+01 +1.691288882e+02 +1.691288882e+02 -9.2774e-02 -8.7025e-01 -6.0356e-01
462 +3.357772201e+00 +3.357772201e+00 +1.525077722e+02 +1.525077722e+02 -2.2712e-01 -8.5472e-01 -6.6791e-01
596 +1.257525992e+00 +1.257525992e+00 +1.504075260e+02 +1.504075260e+02 -2.9506e-01 -7.7841e-01 -7.3050e-01
597 +9.094994198e-01 +9.094994198e-01 +1.500594994e+02 +1.500594994e+02 -2.5520e-01 -7.3074e-01 -6.5715e-01
605 +3.444942738e-01 +3.444942738e-01 +1.494944943e+02 +1.494944943e+02 -3.2201e-01 -8.0569e-01 -6.5233e-01
1111 +1.288335794e-01 +1.288335794e-01 +1.492788336e+02 +1.492788336e+02 -2.2142e-01 -6.6755e-01 -4.9440e-01
1729 +9.139882172e-02 +9.139882172e-02 +1.492413988e+02 +1.492413988e+02 -1.9081e-01 -6.1243e-01 -4.1025e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.838884782e+03 +7.838884782e+03 +6.838884782e+03 +6.838884782e+03 -1.2643e+00 +2.2425e+00 -2.7641e+00
4 +5.996849853e+03 +5.996849853e+03 +4.996849853e+03 +4.996849853e+03 -3.8057e+00 +1.9526e+00 -3.8588e+00
13 +6.421419248e+02 +6.421419248e+02 -3.578580752e+02 -3.578580752e+02 -3.4229e+00 -1.6437e+00 +2.3099e+00
18 +3.622871495e+02 +3.622871495e+02 -6.377128505e+02 -6.377128505e+02 -3.1860e+00 +3.3950e-01 -1.3306e+00
21 +1.580201260e+02 +1.580201260e+02 -8.419798740e+02 -8.419798740e+02 -3.1863e+00 +1.8651e-01 -6.5316e-01
417 +7.220390366e+01 +7.220390366e+01 -9.277960963e+02 -9.277960963e+02 -3.4101e+00 -4.7769e-02 -1.5409e-01
555 +5.407628641e+01 +5.407628641e+01 -9.459237136e+02 -9.459237136e+02 -3.3822e+00 +2.9159e-02 -8.0235e-02
801 +3.806630137e+01 +3.806630137e+01 -9.619336986e+02 -9.619336986e+02 -3.3418e+00 +1.8844e-01 -3.1407e-02
1065 +2.312526739e+01 +2.312526739e+01 -9.768747326e+02 -9.768747326e+02 -3.4690e+00 +1.0162e-01 +1.1978e-01
1193 +1.515104649e+01 +1.515104649e+01 -9.848489535e+02 -9.848489535e+02 -3.3850e+00 +2.2931e-01 +1.8992e-01
1532 +9.722927165e+00 +9.722927165e+00 -9.902770728e+02 -9.902770728e+02 -3.6249e+00 +2.5727e-01 +2.4450e-01
1664 +6.085011946e+00 +6.085011946e+00 -9.939149881e+02 -9.939149881e+02 -3.5735e+00 +3.0187e-01 +3.2649e-01
1795 +3.688275570e+00 +3.688275570e+00 -9.963117244e+02 -9.963117244e+02 -3.6473e+00 +1.4876e-01 +4.0116e-01
1925 +1.975631843e+00 +1.975631843e+00 -9.980243682e+02 -9.980243682e+02 -3.7158e+00 +1.6700e-01 +4.8804e-01
1930 +1.565523145e+00 +1.565523145e+00 -9.984344769e+02 -9.984344769e+02 -3.5526e+00 +2.2801e-01 +5.0663e-01
2456 +9.012526345e-01 +9.012526345e-01 -9.990987474e+02 -9.990987474e+02 -3.3696e+00 +3.9668e-01 +5.6099e-01
3138 +6.049579825e-01 +6.049579825e-01 -9.993950420e+02 -9.993950420e+02 -3.2141e+00 +5.8282e-01 +7.2319e-01
3657 +3.395708057e-01 +3.395708057e-01 -9.996604292e+02 -9.996604292e+02 -3.1243e+00 +7.0859e-01 +8.2647e-01
4181 +1.809511396e-01 +1.809511396e-01 -9.998190489e+02 -9.998190489e+02 -3.0475e+00 +8.0967e-01 +9.2356e-01
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.569150779e+04 +6.569150779e+04 +6.579012779e+04 +6.579012779e+04 +3.2609e+00 -2.0719e+00 +2.8323e+00
2 +2.159798999e+04 +2.159798999e+04 +2.169660999e+04 +2.169660999e+04 -2.5582e+00 +1.4207e+00 -2.0465e-01
5 +8.420615145e+03 +8.420615145e+03 +8.519235145e+03 +8.519235145e+03 -2.9233e-01 +1.2483e+00 +3.8719e+00
12 +2.975340901e+03 +2.975340901e+03 +3.073960901e+03 +3.073960901e+03 -1.6731e+00 -8.0932e-01 -2.0555e+00
13 +2.057040058e+03 +2.057040058e+03 +2.155660058e+03 +2.155660058e+03 -3.5181e+00 -1.5937e+00 -2.0997e+00
16 +2.053430544e+02 +2.053430544e+02 +3.039630544e+02 +3.039630544e+02 -1.9542e+00 -9.1676e-01 +2.1994e+00
22 +1.554736361e+02 +1.554736361e+02 +2.540936361e+02 +2.540936361e+02 -1.8836e+00 -9.9498e-01 +2.2959e+00
118 +1.988474880e+01 +1.988474880e+01 +1.185047488e+02 +1.185047488e+02 -8.4659e-01 -1.0473e+00 +3.0627e+00
259 +1.434290947e+01 +1.434290947e+01 +1.129629095e+02 +1.129629095e+02 -8.8149e-01 -1.0064e+00 +2.9924e+00
376 +3.312389564e+00 +3.312389564e+00 +1.019323896e+02 +1.019323896e+02 -7.8331e-01 -9.3510e-01 +2.9806e+00
509 +1.402550329e+00 +1.402550329e+00 +1.000225503e+02 +1.000225503e+02 -7.5560e-01 -9.7967e-01 +2.9054e+00
513 +3.327374259e-01 +3.327374259e-01 +9.895273743e+01 +9.895273743e+01 -7.1148e-01 -9.0976e-01 +2.9468e+00
643 +1.424446347e-01 +1.424446347e-01 +9.876244463e+01 +9.876244463e+01 -6.9173e-01 -9.2579e-01 +2.9597e+00
% function evaluation | noise-free fitness - Fopt (-4.715000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.419095497e+03 +7.419095497e+03 +7.371945497e+03 +7.371945497e+03 -1.2706e-01 +1.6847e+00 +1.5978e+00
3 +9.289453701e+02 +9.289453701e+02 +8.817953701e+02 +8.817953701e+02 -2.5679e+00 -3.0342e+00 -1.9105e+00
8 +4.979474424e+02 +4.979474424e+02 +4.507974424e+02 +4.507974424e+02 -2.5746e+00 -1.0603e+00 +4.3013e-01
34 +2.394780166e+02 +2.394780166e+02 +1.923280166e+02 +1.923280166e+02 -1.8181e+00 -8.9578e-01 +2.0744e-02
56 +8.461786393e+01 +8.461786393e+01 +3.746786393e+01 +3.746786393e+01 +3.4842e-01 +1.3159e-01 +1.7647e+00
60 +4.736832444e+00 +4.736832444e+00 -4.241316756e+01 -4.241316756e+01 -2.1089e+00 -1.0980e+00 -1.6190e+00
84 +3.589212033e+00 +3.589212033e+00 -4.356078797e+01 -4.356078797e+01 -2.1734e+00 -1.1156e+00 -1.6989e+00
