% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.824002816e+03 +8.824002816e+03 +8.361912816e+03 +8.361912816e+03
2 +3.957342002e+03 +3.957342002e+03 +3.495252002e+03 +3.495252002e+03
15 +2.401085788e+03 +2.401085788e+03 +1.938995788e+03 +1.938995788e+03
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.365909226e+03 +8.365909226e+03 +8.443569226e+03 +8.443569226e+03
2 +5.885557476e+03 +5.885557476e+03 +5.963217476e+03 +5.963217476e+03
5 +2.735457063e+03 +2.735457063e+03 +2.813117063e+03 +2.813117063e+03
45 +1.956459696e+03 +1.956459696e+03 +2.034119696e+03 +2.034119696e+03
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.260625366e+04 +1.260625366e+04 +1.272193366e+04 +1.272193366e+04
2 +6.849984884e+03 +6.849984884e+03 +6.965664884e+03 +6.965664884e+03
3 +3.893536115e+03 +3.893536115e+03 +4.009216115e+03 +4.009216115e+03
20 +2.434418631e+03 +2.434418631e+03 +2.550098631e+03 +2.550098631e+03
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.820081577e+03 +4.820081577e+03 +4.816371577e+03 +4.816371577e+03
2 +3.152767071e+03 +3.152767071e+03 +3.149057071e+03 +3.149057071e+03
23 +2.384115009e+03 +2.384115009e+03 +2.380405009e+03 +2.380405009e+03
263 +1.583570918e+03 +1.583570918e+03 +1.579860918e+03 +1.579860918e+03
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.203263959e+03 +7.203263959e+03 +7.335443959e+03 +7.335443959e+03
4 +4.210728106e+03 +4.210728106e+03 +4.342908106e+03 +4.342908106e+03
5 +3.643349736e+03 +3.643349736e+03 +3.775529736e+03 +3.775529736e+03
33 +1.968914847e+03 +1.968914847e+03 +2.101094847e+03 +2.101094847e+03
% function evaluation | noise-free fitness - Fopt (-4.174000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.590717359e+03 +5.590717359e+03 +5.548977359e+03 +5.548977359e+03
2 +2.822030292e+03 +2.822030292e+03 +2.780290292e+03 +2.780290292e+03
10 +2.237639311e+03 +2.237639311e+03 +2.195899311e+03 +2.195899311e+03
18 +1.558748022e+03 +1.558748022e+03 +1.517008022e+03 +1.517008022e+03
% function evaluation | noise-free fitness - Fopt (-4.948600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.752973061e+03 +4.752973061e+03 +4.258113061e+03 +4.258113061e+03
2 +3.006930549e+03 +3.006930549e+03 +2.512070549e+03 +2.512070549e+03
76 +2.452462102e+03 +2.452462102e+03 +1.957602102e+03 +1.957602102e+03
% function evaluation | noise-free fitness - Fopt (3.484000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.478386984e+03 +6.478386984e+03 +6.826786984e+03 +6.826786984e+03
5 +3.382676556e+03 +3.382676556e+03 +3.731076556e+03 +3.731076556e+03
23 +1.760284731e+03 +1.760284731e+03 +2.108684731e+03 +2.108684731e+03
% function evaluation | noise-free fitness - Fopt (3.770000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.772113260e+03 +5.772113260e+03 +5.775883260e+03 +5.775883260e+03
4 +3.232139453e+03 +3.232139453e+03 +3.235909453e+03 +3.235909453e+03
30 +2.361339779e+03 +2.361339779e+03 +2.365109779e+03 +2.365109779e+03
51 +1.355625696e+03 +1.355625696e+03 +1.359395696e+03 +1.359395696e+03
% function evaluation | noise-free fitness - Fopt (3.770000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.316522280e+03 +3.316522280e+03 +3.354222280e+03 +3.354222280e+03
53 +2.102365635e+03 +2.102365635e+03 +2.140065635e+03 +2.140065635e+03
% function evaluation | noise-free fitness - Fopt (6.956900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.492964668e+03 +6.492964668e+03 +7.188654668e+03 +7.188654668e+03
2 +5.754059803e+03 +5.754059803e+03 +6.449749803e+03 +6.449749803e+03
7 +3.091382884e+03 +3.091382884e+03 +3.787072884e+03 +3.787072884e+03
11 +1.960195788e+03 +1.960195788e+03 +2.655885788e+03 +2.655885788e+03
% function evaluation | noise-free fitness - Fopt (-1.180300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.949788298e+03 +3.949788298e+03 +3.831758298e+03 +3.831758298e+03
28 +2.425531841e+03 +2.425531841e+03 +2.307501841e+03 +2.307501841e+03
% function evaluation | noise-free fitness - Fopt (4.816000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.029113764e+04 +1.029113764e+04 +1.033929764e+04 +1.033929764e+04
2 +2.402162117e+03 +2.402162117e+03 +2.450322117e+03 +2.450322117e+03
399 +1.545642552e+03 +1.545642552e+03 +1.593802552e+03 +1.593802552e+03
% function evaluation | noise-free fitness - Fopt (8.384000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.811501193e+03 +3.811501193e+03 +3.895341193e+03 +3.895341193e+03
6 +2.250193979e+03 +2.250193979e+03 +2.334033979e+03 +2.334033979e+03
% function evaluation | noise-free fitness - Fopt (1.536000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.019431875e+04 +1.019431875e+04 +1.020967875e+04 +1.020967875e+04
2 +5.506755126e+03 +5.506755126e+03 +5.522115126e+03 +5.522115126e+03
10 +2.643008433e+03 +2.643008433e+03 +2.658368433e+03 +2.658368433e+03
137 +2.301032181e+03 +2.301032181e+03 +2.316392181e+03 +2.316392181e+03
153 +1.545217905e+03 +1.545217905e+03 +1.560577905e+03 +1.560577905e+03
