% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.657858382e+02 +2.657858382e+02 +2.134358382e+02 +2.134358382e+02
5 +1.996698236e+02 +1.996698236e+02 +1.473198236e+02 +1.473198236e+02
7 +1.257690843e+02 +1.257690843e+02 +7.341908429e+01 +7.341908429e+01
11 +5.546332084e+01 +5.546332084e+01 +3.113320839e+00 +3.113320839e+00
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.949352429e+02 +5.949352429e+02 +4.153952429e+02 +4.153952429e+02
2 +2.521578594e+02 +2.521578594e+02 +7.261785937e+01 +7.261785937e+01
5 +2.456921274e+02 +2.456921274e+02 +6.615212740e+01 +6.615212740e+01
9 +1.572448106e+02 +1.572448106e+02 -2.229518935e+01 -2.229518935e+01
23 +7.456824760e+01 +7.456824760e+01 -1.049717524e+02 -1.049717524e+02
% function evaluation | noise-free fitness - Fopt (7.731000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.342180278e+02 +1.342180278e+02 +2.115280278e+02 +2.115280278e+02
85 +9.691370643e+01 +9.691370643e+01 +1.742237064e+02 +1.742237064e+02
% function evaluation | noise-free fitness - Fopt (3.992000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.935628769e+02 +1.935628769e+02 +2.334828769e+02 +2.334828769e+02
10 +1.396179348e+02 +1.396179348e+02 +1.795379348e+02 +1.795379348e+02
18 +8.958546038e+01 +8.958546038e+01 +1.295054604e+02 +1.295054604e+02
% function evaluation | noise-free fitness - Fopt (-5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.644240883e+02 +4.644240883e+02 +4.078140883e+02 +4.078140883e+02
2 +2.529508468e+02 +2.529508468e+02 +1.963408468e+02 +1.963408468e+02
5 +2.071443465e+02 +2.071443465e+02 +1.505343465e+02 +1.505343465e+02
12 +1.241412414e+02 +1.241412414e+02 +6.753124138e+01 +6.753124138e+01
60 +9.369211253e+01 +9.369211253e+01 +3.708211253e+01 +3.708211253e+01
