% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.502553304e+01 +1.502553304e+01 -3.732446696e+01 -3.732446696e+01 -3.5255e+00 -4.5178e+00 +4.1141e-01 +3.2677e-01 +9.0125e-01
3 +4.699626818e+00 +4.699626818e+00 -4.765037318e+01 -4.765037318e+01 -3.2906e+00 +1.2612e+00 +2.2780e+00 -2.1877e+00 -3.2633e+00
27 +2.284841769e+00 +2.284841769e+00 -5.006515823e+01 -5.006515823e+01 -2.1625e+00 -6.4449e-01 +9.8821e-01 -2.1932e+00 -1.3999e+00
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.105096407e+01 +6.105096407e+01 -1.184890359e+02 -1.184890359e+02 -2.1173e+00 +3.8254e+00 -3.4099e+00 -6.0519e-01 -3.7328e+00
2 +1.924293226e+01 +1.924293226e+01 -1.602970677e+02 -1.602970677e+02 +3.8694e+00 +2.1762e+00 +1.5626e-01 +7.4248e-01 +4.0086e-01
12 +1.247784462e+01 +1.247784462e+01 -1.670621554e+02 -1.670621554e+02 +1.7996e+00 -1.6891e+00 +1.0581e-01 +3.2094e+00 +2.4130e+00
26 +7.185381181e+00 +7.185381181e+00 -1.723546188e+02 -1.723546188e+02 +3.4473e+00 +3.0936e-01 -6.4079e-02 +3.1506e-01 +4.5749e+00
% function evaluation | noise-free fitness - Fopt (7.731000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.598406520e+02 +1.598406520e+02 +2.371506520e+02 +2.371506520e+02 +4.9893e+00 -7.5696e-01 +3.4596e+00 -4.2946e+00 -1.0670e-01
2 +3.178112627e+01 +3.178112627e+01 +1.090911263e+02 +1.090911263e+02 -1.9015e+00 -2.4199e+00 -1.0716e+00 +1.2459e+00 +3.3505e+00
6 +2.499559442e+01 +2.499559442e+01 +1.023055944e+02 +1.023055944e+02 -3.4467e+00 +3.2313e+00 +5.5096e-01 +2.4457e+00 +4.8893e+00
13 +1.426854198e+01 +1.426854198e+01 +9.157854198e+01 +9.157854198e+01 +4.2045e+00 +9.4148e-01 -2.8363e+00 -1.9384e+00 -1.1646e+00
18 +7.869915886e+00 +7.869915886e+00 +8.517991589e+01 +8.517991589e+01 +9.9042e-01 -2.7075e+00 -4.6504e+00 -1.1276e+00 -3.1918e+00
24 +5.984733889e+00 +5.984733889e+00 +8.329473389e+01 +8.329473389e+01 -1.2856e+00 +1.2278e-01 -8.2032e-01 -1.3118e+00 -4.0528e+00
38 +3.473731860e+00 +3.473731860e+00 +8.078373186e+01 +8.078373186e+01 +3.8600e-01 -7.1399e-01 -2.7466e+00 -1.6658e+00 -2.3263e+00
% function evaluation | noise-free fitness - Fopt (3.992000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.649734565e+01 +7.649734565e+01 +1.164173457e+02 +1.164173457e+02 -9.1639e-01 +8.2584e-01 -3.6531e+00 -1.1663e+00 +3.3720e+00
2 +3.090289876e+01 +3.090289876e+01 +7.082289876e+01 +7.082289876e+01 +2.1089e+00 +4.7942e-01 -8.6630e-01 +9.7503e-01 -3.6099e+00
4 +2.210347481e+01 +2.210347481e+01 +6.202347481e+01 +6.202347481e+01 +3.5473e+00 +2.5847e+00 +3.2818e+00 +2.0671e+00 -1.3558e+00
10 +7.719858810e+00 +7.719858810e+00 +4.763985881e+01 +4.763985881e+01 +8.8692e-01 +1.6291e+00 +1.0408e+00 +9.0109e-01 +1.0781e+00
38 +6.055084096e+00 +6.055084096e+00 +4.597508410e+01 +4.597508410e+01 +4.8642e+00 -3.8159e+00 +4.7985e+00 -2.3109e+00 -2.1016e+00
% function evaluation | noise-free fitness - Fopt (-5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.577712677e+01 +3.577712677e+01 -2.083287323e+01 -2.083287323e+01 +1.9579e+00 -7.9014e-01 -1.2252e+00 -4.6192e+00 +3.3077e-02
9 +1.502858720e+01 +1.502858720e+01 -4.158141280e+01 -4.158141280e+01 +2.3059e-01 +2.8903e+00 -9.3460e-01 -3.1213e+00 -3.5861e+00
34 +9.704718762e+00 +9.704718762e+00 -4.690528124e+01 -4.690528124e+01 +3.5402e+00 +1.3477e+00 +1.5892e+00 +1.2234e+00 -2.0476e+00
% function evaluation | noise-free fitness - Fopt (1.686600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.391210966e+01 +8.391210966e+01 +2.525721097e+02 +2.525721097e+02 +2.0970e+00 -4.6284e+00 +5.1393e-01 -6.5256e-02 -4.5578e+00
