% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.246116135e+04 +3.246116135e+04 +3.191466135e+04 +3.191466135e+04 +1.5324e+00 +4.2411e-01 +3.7112e-01 +3.3980e-01 -1.5010e+00
2 +2.393799135e+03 +2.393799135e+03 +1.847299135e+03 +1.847299135e+03 -3.0060e+00 +2.8519e+00 -8.2422e-01 -3.9308e+00 +1.5867e+00
19 +3.083494591e+02 +3.083494591e+02 -2.381505409e+02 -2.381505409e+02 +3.6525e-01 +1.3907e+00 -5.0164e-01 -3.2618e+00 +1.4766e+00
26 +1.975094705e+02 +1.975094705e+02 -3.489905295e+02 -3.489905295e+02 +4.5274e-01 +1.3554e+00 -4.8552e-01 -3.1771e+00 +1.4704e+00
151 +1.427785124e+02 +1.427785124e+02 -4.037214876e+02 -4.037214876e+02 +4.1937e-01 +1.2379e+00 -4.5367e-01 -3.1171e+00 +1.4641e+00
292 +6.680329553e+01 +6.680329553e+01 -4.796967045e+02 -4.796967045e+02 +4.1904e-01 +1.2677e+00 -3.4733e-01 -3.0419e+00 +1.3591e+00
295 +5.500816688e+01 +5.500816688e+01 -4.914918331e+02 -4.914918331e+02 +3.9929e-01 +1.3395e+00 -3.6081e-01 -3.0286e+00 +1.3917e+00
412 +3.601783987e+01 +3.601783987e+01 -5.104821601e+02 -5.104821601e+02 +4.3731e-01 +1.3367e+00 -4.2087e-01 -2.9737e+00 +1.3095e+00
417 +2.327645626e+01 +2.327645626e+01 -5.232235437e+02 -5.232235437e+02 +4.6542e-01 +1.3897e+00 -2.7444e-01 -2.9562e+00 +1.3886e+00
423 +1.348446621e+01 +1.348446621e+01 -5.330155338e+02 -5.330155338e+02 +4.8548e-01 +1.2715e+00 -3.1188e-01 -2.9334e+00 +1.4852e+00
547 +5.747811844e+00 +5.747811844e+00 -5.407521882e+02 -5.407521882e+02 +4.7435e-01 +1.2749e+00 -2.8929e-01 -2.8921e+00 +1.4099e+00
674 +3.778650055e+00 +3.778650055e+00 -5.427213499e+02 -5.427213499e+02 +4.9991e-01 +1.3625e+00 -2.7308e-01 -2.8243e+00 +1.3229e+00
1851 +2.329854712e+00 +2.329854712e+00 -5.441701453e+02 -5.441701453e+02 +1.3613e+00 +2.3312e-01 +2.0206e+00 -1.6154e+00 +7.7346e-01
2231 +1.417512381e+00 +1.417512381e+00 -5.450824876e+02 -5.450824876e+02 +1.6473e+00 +2.7384e-01 +1.9853e+00 -2.1284e+00 +9.5799e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.318462961e+03 +2.318462961e+03 +3.318462961e+03 +3.318462961e+03 -3.4211e+00 +6.7621e-01 +1.1485e+00 -4.7002e-01 -2.7800e+00
17 +5.864477487e+00 +5.864477487e+00 +1.005864477e+03 +1.005864477e+03 -2.3495e-01 -3.0527e-02 -2.3626e+00 -2.8878e-01 -1.2410e+00
118 +1.694095090e+00 +1.694095090e+00 +1.001694095e+03 +1.001694095e+03 -2.2504e+00 +1.9536e+00 -2.2103e+00 -1.0094e+00 -1.2489e+00
