% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.729960845e+03 +1.729960845e+03 +1.832570845e+03 +1.832570845e+03
4 +1.510534804e+03 +1.510534804e+03 +1.613144804e+03 +1.613144804e+03
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.757957644e+03 +1.757957644e+03 +1.851257644e+03 +1.851257644e+03
2 +1.429492590e+03 +1.429492590e+03 +1.522792590e+03 +1.522792590e+03
% function evaluation | noise-free fitness - Fopt (1.364000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.958948049e+03 +1.958948049e+03 +1.972588049e+03 +1.972588049e+03
2 +1.333570154e+03 +1.333570154e+03 +1.347210154e+03 +1.347210154e+03
328 +9.977816362e+02 +9.977816362e+02 +1.011421636e+03 +1.011421636e+03
% function evaluation | noise-free fitness - Fopt (1.948000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.295239470e+03 +1.295239470e+03 +1.490039470e+03 +1.490039470e+03
% function evaluation | noise-free fitness - Fopt (-1.335900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.611317970e+03 +1.611317970e+03 +1.477727970e+03 +1.477727970e+03
11 +1.463431959e+03 +1.463431959e+03 +1.329841959e+03 +1.329841959e+03
% function evaluation | noise-free fitness - Fopt (-8.468100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.831703013e+03 +1.831703013e+03 +9.848930130e+02 +9.848930130e+02
3 +1.474296180e+03 +1.474296180e+03 +6.274861800e+02 +6.274861800e+02
% function evaluation | noise-free fitness - Fopt (1.363000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.959672249e+03 +1.959672249e+03 +1.973302249e+03 +1.973302249e+03
4 +1.510917136e+03 +1.510917136e+03 +1.524547136e+03 +1.524547136e+03
% function evaluation | noise-free fitness - Fopt (-3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.657320311e+03 +1.657320311e+03 +1.620140311e+03 +1.620140311e+03
13 +1.411038397e+03 +1.411038397e+03 +1.373858397e+03 +1.373858397e+03
% function evaluation | noise-free fitness - Fopt (2.275200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.643988464e+03 +1.643988464e+03 +1.871508464e+03 +1.871508464e+03
10 +1.430273690e+03 +1.430273690e+03 +1.657793690e+03 +1.657793690e+03
% function evaluation | noise-free fitness - Fopt (6.370000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.894616231e+03 +1.894616231e+03 +1.900986231e+03 +1.900986231e+03
15 +1.359888183e+03 +1.359888183e+03 +1.366258183e+03 +1.366258183e+03
% function evaluation | noise-free fitness - Fopt (-1.082600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.357687443e+03 +1.357687443e+03 +1.249427443e+03 +1.249427443e+03
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.022563803e+03 +2.022563803e+03 +1.022563803e+03 +1.022563803e+03
5 +1.554940052e+03 +1.554940052e+03 +5.549400517e+02 +5.549400517e+02
% function evaluation | noise-free fitness - Fopt (-8.434000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.558585714e+03 +1.558585714e+03 +1.474245714e+03 +1.474245714e+03
% function evaluation | noise-free fitness - Fopt (7.213000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.445653318e+03 +1.445653318e+03 +1.517783318e+03 +1.517783318e+03
% function evaluation | noise-free fitness - Fopt (-1.338000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.223674184e+03 +2.223674184e+03 +2.089874184e+03 +2.089874184e+03
12 +1.584612400e+03 +1.584612400e+03 +1.450812400e+03 +1.450812400e+03
