% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.989365689e+01 +3.989365689e+01 +2.295365689e+01 +2.295365689e+01
2 +1.920266988e+01 +1.920266988e+01 +2.262669885e+00 +2.262669885e+00
37 +1.432602663e+01 +1.432602663e+01 -2.613973373e+00 -2.613973373e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.039833347e+01 +5.039833347e+01 +6.920833347e+01 +6.920833347e+01
2 +3.907830745e+01 +3.907830745e+01 +5.788830745e+01 +5.788830745e+01
14 +2.502213821e+01 +2.502213821e+01 +4.383213821e+01 +4.383213821e+01
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.687539780e+01 +3.687539780e+01 +3.100253978e+02 +3.100253978e+02
32 +2.419413938e+01 +2.419413938e+01 +2.973441394e+02 +2.973441394e+02
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.941714760e+01 +2.941714760e+01 +6.659714760e+01 +6.659714760e+01
8 +2.271641240e+01 +2.271641240e+01 +5.989641240e+01 +5.989641240e+01
123 +1.484562958e+01 +1.484562958e+01 +5.202562958e+01 +5.202562958e+01
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.097721302e+01 +4.097721302e+01 -1.069227870e+02 -1.069227870e+02
2 +2.615913626e+01 +2.615913626e+01 -1.217408637e+02 -1.217408637e+02
16 +2.307283549e+01 +2.307283549e+01 -1.248271645e+02 -1.248271645e+02
% function evaluation | noise-free fitness - Fopt (1.162600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.899829610e+01 +4.899829610e+01 +1.652582961e+02 +1.652582961e+02
2 +2.568780216e+01 +2.568780216e+01 +1.419478022e+02 +1.419478022e+02
37 +2.466557041e+01 +2.466557041e+01 +1.409255704e+02 +1.409255704e+02
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.602175944e+01 +4.602175944e+01 -9.539782406e+02 -9.539782406e+02
6 +3.393256922e+01 +3.393256922e+01 -9.660674308e+02 -9.660674308e+02
8 +2.175550460e+01 +2.175550460e+01 -9.782444954e+02 -9.782444954e+02
% function evaluation | noise-free fitness - Fopt (-9.193000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.076484106e+01 +2.076484106e+01 -7.116515894e+01 -7.116515894e+01
% function evaluation | noise-free fitness - Fopt (1.487500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.182268051e+01 +6.182268051e+01 +2.105726805e+02 +2.105726805e+02
5 +3.630720239e+01 +3.630720239e+01 +1.850572024e+02 +1.850572024e+02
15 +2.362062439e+01 +2.362062439e+01 +1.723706244e+02 +1.723706244e+02
% function evaluation | noise-free fitness - Fopt (-1.483000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.677658960e+01 +5.677658960e+01 -9.152341040e+01 -9.152341040e+01
3 +1.877191206e+01 +1.877191206e+01 -1.295280879e+02 -1.295280879e+02
195 +1.572024228e+01 +1.572024228e+01 -1.325797577e+02 -1.325797577e+02
% function evaluation | noise-free fitness - Fopt (1.702000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.082440953e+01 +9.082440953e+01 +1.078444095e+02 +1.078444095e+02
3 +4.059658700e+01 +4.059658700e+01 +5.761658700e+01 +5.761658700e+01
4 +2.356290084e+01 +2.356290084e+01 +4.058290084e+01 +4.058290084e+01
% function evaluation | noise-free fitness - Fopt (-2.202000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.025426781e+01 +6.025426781e+01 -1.599457322e+02 -1.599457322e+02
3 +2.607627289e+01 +2.607627289e+01 -1.941237271e+02 -1.941237271e+02
31 +2.429913147e+01 +2.429913147e+01 -1.959008685e+02 -1.959008685e+02
% function evaluation | noise-free fitness - Fopt (-2.041000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.676310396e+01 +3.676310396e+01 +1.635310396e+01 +1.635310396e+01
8 +2.178378398e+01 +2.178378398e+01 +1.373783977e+00 +1.373783977e+00
388 +1.447701361e+01 +1.447701361e+01 -5.932986386e+00 -5.932986386e+00
% function evaluation | noise-free fitness - Fopt (6.081000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.868158664e+01 +2.868158664e+01 +8.949158664e+01 +8.949158664e+01
5 +2.130969834e+01 +2.130969834e+01 +8.211969834e+01 +8.211969834e+01
82 +1.541898468e+01 +1.541898468e+01 +7.622898468e+01 +7.622898468e+01
% function evaluation | noise-free fitness - Fopt (-6.176300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.632103352e+01 +3.632103352e+01 -5.813089665e+02 -5.813089665e+02
32 +2.325769810e+01 +2.325769810e+01 -5.943723019e+02 -5.943723019e+02
