% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.190892396e+03 +1.190892396e+03 +1.220862396e+03 +1.220862396e+03 -4.7564e+00 -2.5243e+00 -1.6812e-01
2 +9.772335396e+02 +9.772335396e+02 +1.007203540e+03 +1.007203540e+03 +4.6427e+00 -1.6839e+00 +1.3214e+00
3 +5.206562980e+02 +5.206562980e+02 +5.506262980e+02 +5.506262980e+02 -1.0570e+00 -4.8658e-01 -1.6322e+00
8 +2.087492893e+02 +2.087492893e+02 +2.387192893e+02 +2.387192893e+02 +3.9802e-01 +5.3930e-01 -3.9096e+00
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.301677308e+03 +2.301677308e+03 +2.249967308e+03 +2.249967308e+03 -3.2317e+00 -4.8824e+00 +7.6928e-01
3 +1.235904901e+03 +1.235904901e+03 +1.184194901e+03 +1.184194901e+03 +1.6027e+00 -8.9863e-02 +3.4810e+00
7 +7.529740790e+02 +7.529740790e+02 +7.012640790e+02 +7.012640790e+02 +4.5120e+00 +1.5385e-01 -4.5133e+00
8 +5.173173478e+02 +5.173173478e+02 +4.656073478e+02 +4.656073478e+02 +3.6369e+00 +1.1455e+00 -4.1421e+00
27 +1.993406809e+02 +1.993406809e+02 +1.476306809e+02 +1.476306809e+02 +2.8385e-01 +3.6480e+00 -4.0366e+00
% function evaluation | noise-free fitness - Fopt (-2.799500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.873351964e+02 +5.873351964e+02 +3.073851964e+02 +3.073851964e+02 -1.5529e+00 -4.5925e+00 -3.2458e-01
11 +1.194263423e+02 +1.194263423e+02 -1.605236577e+02 -1.605236577e+02 -1.6751e+00 -4.6259e+00 +2.6823e+00
14 +5.445187581e+01 +5.445187581e+01 -2.254981242e+02 -2.254981242e+02 -2.8480e+00 -4.8525e+00 +1.9926e+00
% function evaluation | noise-free fitness - Fopt (9.319900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.213816639e+02 +5.213816639e+02 +1.453371664e+03 +1.453371664e+03 -7.6857e-01 -1.4755e+00 -8.4679e-01
11 +1.990844208e+02 +1.990844208e+02 +1.131074421e+03 +1.131074421e+03 +2.9986e+00 +3.9541e+00 +3.2699e+00
14 +1.056788112e+02 +1.056788112e+02 +1.037668811e+03 +1.037668811e+03 +1.5125e+00 +1.3078e+00 +1.7601e+00
% function evaluation | noise-free fitness - Fopt (1.133100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.462996771e+02 +7.462996771e+02 +8.596096771e+02 +8.596096771e+02 +3.7839e+00 -3.7675e+00 +4.3767e+00
3 +5.880230398e+02 +5.880230398e+02 +7.013330398e+02 +7.013330398e+02 +1.2041e+00 +1.4640e+00 -1.8398e+00
15 +1.817762936e+02 +1.817762936e+02 +2.950862936e+02 +2.950862936e+02 +1.8129e+00 +1.1977e+00 +1.4314e+00
% function evaluation | noise-free fitness - Fopt (-9.519000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.145103245e+03 +1.145103245e+03 +1.049913245e+03 +1.049913245e+03 -1.7056e+00 -4.3750e+00 -4.2196e+00
2 +4.312930661e+02 +4.312930661e+02 +3.361030661e+02 +3.361030661e+02 -2.8266e+00 +3.9297e+00 +4.3025e+00
16 +3.931101723e+02 +3.931101723e+02 +2.979201723e+02 +2.979201723e+02 -4.5363e-01 -1.4413e+00 -7.2069e-02
22 +1.843088030e+02 +1.843088030e+02 +8.911880300e+01 +8.911880300e+01 -1.9841e+00 +3.2372e+00 +2.1527e+00
% function evaluation | noise-free fitness - Fopt (-7.663000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.660504850e+02 +6.660504850e+02 +5.894204850e+02 +5.894204850e+02 +1.0076e+00 +2.4847e+00 +4.1448e+00
4 +3.171146086e+02 +3.171146086e+02 +2.404846086e+02 +2.404846086e+02 +3.1590e+00 +1.4611e+00 +4.4030e+00
