% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.196341974e+03 +2.196341974e+03 +2.226311974e+03 +2.226311974e+03 -2.9592e+00 -4.0658e+00 +3.8739e+00 -4.0352e+00 -4.1573e-01
3 +1.159243166e+03 +1.159243166e+03 +1.189213166e+03 +1.189213166e+03 +2.4160e+00 -4.3324e-02 +9.4761e-01 -3.4472e+00 +3.4064e+00
6 +6.600966403e+02 +6.600966403e+02 +6.900666403e+02 +6.900666403e+02 +9.1658e-01 +4.7273e+00 -2.6345e+00 -1.7985e+00 +3.0694e+00
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.558171575e+03 +1.558171575e+03 +1.506461575e+03 +1.506461575e+03 +5.1075e-01 +1.7165e+00 +2.3088e+00 +1.4472e+00 -1.6605e+00
7 +4.838202216e+02 +4.838202216e+02 +4.321102216e+02 +4.321102216e+02 -3.1275e-01 +6.2591e-01 -4.6280e+00 -4.9073e+00 +3.4539e+00
% function evaluation | noise-free fitness - Fopt (-2.799500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.787375963e+03 +2.787375963e+03 +2.507425963e+03 +2.507425963e+03 +7.0148e-01 +2.5906e+00 -1.6572e+00 +9.9165e-01 +1.1180e+00
4 +2.226562698e+03 +2.226562698e+03 +1.946612698e+03 +1.946612698e+03 +4.0966e+00 -2.0054e+00 -2.2571e+00 +4.2231e+00 -3.5544e+00
10 +1.562780429e+03 +1.562780429e+03 +1.282830429e+03 +1.282830429e+03 -3.0868e+00 -4.8849e-01 -9.4752e-01 -2.2574e+00 +1.4492e+00
42 +9.834569314e+02 +9.834569314e+02 +7.035069314e+02 +7.035069314e+02 -1.6549e+00 -2.0632e+00 +7.9185e-01 +9.2278e-01 -2.9845e+00
% function evaluation | noise-free fitness - Fopt (9.319900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.574367254e+02 +9.574367254e+02 +1.889426725e+03 +1.889426725e+03 +1.1725e+00 -3.0469e+00 +3.0775e+00 +1.3602e+00 -1.9343e-01
12 +5.251311191e+02 +5.251311191e+02 +1.457121119e+03 +1.457121119e+03 +1.2357e+00 +2.1671e+00 +5.0774e-01 -4.4667e+00 +4.6187e+00
22 +3.326935186e+02 +3.326935186e+02 +1.264683519e+03 +1.264683519e+03 +2.6338e+00 +1.7470e+00 +3.0757e+00 -2.5543e+00 +3.8167e+00
% function evaluation | noise-free fitness - Fopt (1.133100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.090921919e+03 +1.090921919e+03 +1.204231919e+03 +1.204231919e+03 -3.6576e+00 +3.4388e+00 +1.1229e+00 -4.7599e+00 +1.0551e-01
4 +8.612253158e+02 +8.612253158e+02 +9.745353158e+02 +9.745353158e+02 +4.6993e+00 -2.2829e-01 -4.8172e+00 +1.6877e+00 -9.0738e-01
7 +5.749105069e+02 +5.749105069e+02 +6.882205069e+02 +6.882205069e+02 -4.5001e-01 -4.8013e-01 -1.8682e+00 +9.3334e-02 +1.6368e+00
% function evaluation | noise-free fitness - Fopt (-9.519000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.228741196e+03 +1.228741196e+03 +1.133551196e+03 +1.133551196e+03 +4.7695e+00 -1.6933e+00 +1.4792e+00 -1.9121e+00 +8.2032e-01
5 +6.986913419e+02 +6.986913419e+02 +6.035013419e+02 +6.035013419e+02 +3.1905e+00 -2.2319e+00 -5.2557e-02 +3.7749e-01 -2.9549e+00
% function evaluation | noise-free fitness - Fopt (-7.663000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.350058101e+03 +1.350058101e+03 +1.273428101e+03 +1.273428101e+03 +8.8412e-01 -2.5556e+00 +2.0951e+00 +3.0029e+00 -3.7942e+00
10 +9.092079653e+02 +9.092079653e+02 +8.325779653e+02 +8.325779653e+02 +3.6973e+00 +1.2588e-01 +1.7186e+00 +4.0612e-02 +3.9647e-01
% function evaluation | noise-free fitness - Fopt (1.152600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.269391843e+03 +1.269391843e+03 +1.384651843e+03 +1.384651843e+03 -3.9100e+00 +1.8271e+00 -2.7943e+00 +4.8257e+00 +1.3221e+00
6 +7.766414901e+02 +7.766414901e+02 +8.919014901e+02 +8.919014901e+02 +3.2406e+00 -2.2247e+00 +2.7753e+00 +3.6546e+00 +3.5509e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e-01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.228944984e+02 +8.228944984e+02 +8.227944984e+02 +8.227944984e+02 +2.3745e+00 -4.5418e+00 +4.8462e+00 -5.5704e-01 +2.7228e+00
5 +4.691891024e+02 +4.691891024e+02 +4.690891024e+02 +4.690891024e+02 +4.9168e+00 -3.5091e+00 +9.5356e-01 +1.7819e-01 +6.8726e-01
% function evaluation | noise-free fitness - Fopt (-1.502400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.627226275e+02 +7.627226275e+02 +6.124826275e+02 +6.124826275e+02 +4.1848e+00 -2.9219e+00 -1.8856e+00 +2.5833e+00 -6.5188e-01
22 +3.911025819e+02 +3.911025819e+02 +2.408625819e+02 +2.408625819e+02 +1.8622e+00 -4.8711e+00 -9.9346e-01 +1.9980e+00 +6.2547e-01
% function evaluation | noise-free fitness - Fopt (7.470000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.635761558e+03 +1.635761558e+03 +1.710461558e+03 +1.710461558e+03 +3.4820e+00 +9.8276e-01 -9.7296e-01 +4.0666e+00 +2.6675e+00
2 +1.504295972e+03 +1.504295972e+03 +1.578995972e+03 +1.578995972e+03 +3.9939e+00 -3.2670e+00 +3.9851e+00 +3.0022e+00 -3.9108e+00
21 +2.281421640e+02 +2.281421640e+02 +3.028421640e+02 +3.028421640e+02 +2.3914e+00 +3.7492e+00 +3.6185e+00 -7.7511e-01 -5.5532e-01
% function evaluation | noise-free fitness - Fopt (-8.478000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.899833718e+03 +1.899833718e+03 +1.815053718e+03 +1.815053718e+03 -2.2076e+00 +1.5901e+00 +4.8188e+00 +4.0712e-01 -3.1819e+00
2 +1.562471142e+03 +1.562471142e+03 +1.477691142e+03 +1.477691142e+03 -2.0184e+00 +1.7030e+00 +1.3356e+00 -1.2583e+00 -4.0017e+00
6 +9.813290367e+02 +9.813290367e+02 +8.965490367e+02 +8.965490367e+02 +2.0986e+00 +3.0407e+00 -3.7834e+00 -4.5563e+00 +3.9028e+00
% function evaluation | noise-free fitness - Fopt (1.620500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.650360422e+03 +2.650360422e+03 +2.812410422e+03 +2.812410422e+03 +1.0101e+00 -2.5703e+00 -4.1444e+00 -2.3283e+00 -1.8650e+00
2 +2.052993729e+03 +2.052993729e+03 +2.215043729e+03 +2.215043729e+03 +4.6711e+00 -4.8487e+00 +3.1985e+00 +3.8900e-01 -3.7013e+00
10 +1.353323242e+03 +1.353323242e+03 +1.515373242e+03 +1.515373242e+03 -1.5670e+00 -4.2070e+00 +3.5807e+00 -3.4337e+00 +3.6154e+00
% function evaluation | noise-free fitness - Fopt (-3.549000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.311902344e+03 +1.311902344e+03 +1.276412344e+03 +1.276412344e+03 +1.7436e+00 +3.6920e+00 +3.0693e+00 +1.1679e+00 -2.2251e+00
2 +5.961617089e+02 +5.961617089e+02 +5.606717089e+02 +5.606717089e+02 -4.6985e+00 +1.5996e+00 -1.2543e+00 +2.6675e+00 +2.4449e+00
37 +3.684829470e+02 +3.684829470e+02 +3.329929470e+02 +3.329929470e+02 -6.5996e-01 -1.5346e+00 -3.8545e-01 +2.8314e+00 +1.7073e+00
% function evaluation | noise-free fitness - Fopt (1.762000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.698851025e+02 +5.698851025e+02 +7.460851025e+02 +7.460851025e+02 -2.0335e+00 +3.1902e+00 +2.4293e+00 -4.8887e+00 +6.3535e-01
